,0
2141,30015241
2142,30014868
2143,30014743
2144,30014320
2145,30013603
2146,30013377
2147,30013137
2148,30013070
2149,30012885
2150,30012180
2151,30012120
2152,30011873
2153,30011827
2154,30010047
2155,30009766
2156,30009480
2157,30009396
2158,30008789
2159,30008758
2160,30008441
2161,30007970
2162,30007918
2163,30007703
2164,30007649
2165,30006938
2166,30006585
2167,30006583
2168,30006582
2169,30006580
2170,30006351
2171,30006340
2172,30006298
2173,30005920
2174,30005919
2175,30005820
2176,30005577
2177,30004270
2178,30004267
2179,30003901
2180,30003071
2181,30003014
2182,30002765
2183,30002694
2184,30002634
2185,30002491
2186,30002327
2187,30002323
2188,30002304
2189,30002012
2190,30001663
2191,30001482
2192,29999408
2193,29999284
2194,29998554
2195,29998543
2196,29998334
2197,29998330
2198,29998329
2199,29997677
2200,29996817
2201,29996814
2202,29996812
2203,29996489
2204,29996143
2205,29996135
2206,29995949
2207,29995826
2208,29995631
2209,29994976
2210,29994975
2211,29993319
2212,29993072
2213,29992834
2214,29992795
2215,29992765
2216,29992624
2217,29991958
2218,29991726
2219,29991652
2220,29991375
2221,29990585
2222,29990551
2223,29990544
2224,29990534
2225,29990370
2226,29989497
2227,29989028
2228,29988851
2229,29988703
2230,29988461
2231,29988127
2232,29987943
2233,29987870
2234,29987773
2235,29987772
2236,29987474
2237,29987000
2238,29986721
2239,29986712
2240,29986479
2241,29986458
2242,29986412
2243,29986398
2244,29986312
2245,29986310
2246,29986309
2247,29984733
2248,29984681
2249,29984576
2250,29984330
2251,29983933
2252,29983612
2253,29983438
2254,29983415
2255,29982763
2256,29982602
2257,29982536
2258,29981843
2259,29981361
2260,29981100
2261,29981086
2262,29980762
2263,29980603
2264,29980597
2265,29979919
2266,29979820
2267,29979761
2268,29979735
2269,29979672
2270,29978874
2271,29978570
2272,29978352
2273,29977235
2274,29976910
2275,29976872
2276,29976415
2277,29976116
2278,29975955
2279,29975712
2280,29975550
2281,29975015
2282,29974953
2283,29974787
2284,29974766
2285,29974764
2286,29974116
2287,29973869
2288,29973570
2289,29973565
2290,29973474
2291,29973352
2292,29973211
2293,29973039
2294,29972800
2295,29972790
2296,29972403
2297,29972395
2298,29972240
2299,29971772
2300,29971762
2301,29971559
2302,29971406
2303,29971000
2304,29970834
2305,29970797
2306,29970571
2307,29970112
2308,29969876
2309,29969456
2310,29969093
2311,29968774
2312,29968353
2313,29967759
2314,29967467
2315,29967158
2316,29967051
2317,29966982
2318,29966981
2319,29966735
2320,29966315
2321,29966236
2322,29965978
2323,29963919
2324,29962434
2325,29962216
2326,29962209
2327,29962095
2328,29961765
2329,29961406
2330,29961179
2331,29960869
2332,29960159
2333,29960114
2334,29958960
2335,29958910
2336,29958802
2337,29958397
2338,29958395
2339,29958390
2340,29958384
2341,29958142
2342,29958046
2343,29957877
2344,29957829
2345,29957508
2346,29957125
2347,29956549
2348,29956494
2349,29956212
2350,29956202
2351,29955728
2352,29955687
2353,29955639
2354,29955224
2355,29955167
2356,29954449
2357,29954158
2358,29954097
2359,29954059
2360,29953740
2361,29953638
2362,29953483
2363,29953017
2364,29952094
2365,29951593
2366,29951553
2367,29951219
2368,29951108
2369,29951086
2370,29950343
2371,29950143
2372,29949410
2373,29949162
2374,29948931
2375,29948220
2376,29947924
2377,29947652
2378,29947157
2379,29946482
2380,29946297
2381,29946116
2382,29945891
2383,29945853
2384,29945036
2385,29944994
2386,29944391
2387,29944154
2388,29944010
2389,29943829
2390,29943773
2391,29943551
2392,29943479
2393,29942311
2394,29942245
2395,29941818
2396,29941811
2397,29940426
2398,29938903
2399,29938884
2400,29938238
2401,29937895
2402,29937486
2403,29937376
2404,29937291
2405,29937055
2406,29937006
2407,29936927
2408,29936463
2409,29935943
2410,29935921
2411,29935530
2412,29935250
2413,29935237
2414,29935107
2415,29934949
2416,29934379
2417,29934059
2418,29933550
2419,29933211
2420,29932503
2421,29932373
2422,29932129
2423,29932007
2424,29931981
2425,29931911
2426,29931804
2427,29931447
2428,29930313
2429,29929858
2430,29928939
2431,29927816
2432,29927319
2433,29926667
2434,29926665
2435,29926597
2436,29926348
2437,29925809
2438,29925775
2439,29925774
2440,29925765
2441,29925501
2442,29925496
2443,29925443
2444,29925393
2445,29925337
2446,29925242
2447,29924722
2448,29924703
2449,29924330
2450,29924275
2451,29924135
2452,29923538
2453,29923334
2454,29923305
2455,29923295
2456,29923193
2457,29923153
2458,29923117
2459,29922445
2460,29922174
2461,29921800
2462,29921567
2463,29920783
2464,29920496
2465,29920332
2466,29920218
2467,29917218
2468,29916153
2469,29916025
2470,29915972
2471,29915639
2472,29915037
2473,29914985
2474,29914872
2475,29914852
2476,29914626
2477,29914624
2478,29914151
2479,29914094
2480,29913463
2481,29913455
2482,29913228
2483,29912978
2484,29911994
2485,29910467
2486,29909512
2487,29909249
2488,29909009
2489,29907965
2490,29907930
2491,29907811
2492,29907703
2493,29907450
2494,29907153
2495,29907146
2496,29906484
2497,29905772
2498,29905543
2499,29904634
2500,29904568
2501,29904393
2502,29903737
2503,29903274
2504,29903237
2505,29903198
2506,29903193
2507,29902734
2508,29902503
2509,29902436
2510,29902214
2511,29901700
2512,29901486
2513,29900680
2514,29900537
2515,29899524
2516,29899496
2517,29899272
2518,29898885
2519,29898883
2520,29898880
2521,29898626
2522,29898610
2523,29897609
2524,29897474
2525,29897462
2526,29897431
2527,29897085
2528,29896938
2529,29896801
2530,29896624
2531,29896621
2532,29896158
2533,29895717
2534,29895283
2535,29895265
2536,29895146
2537,29893815
2538,29893447
2539,29893188
2540,29893164
2541,29892993
2542,29892950
2543,29892820
2544,29892570
2545,29892281
2546,29892039
2547,29891850
2548,29891778
2549,29891721
2550,29891687
2551,29890336
2552,29890171
2553,29890093
2554,29890051
2555,29889835
2556,29889580
2557,29889190
2558,29888581
2559,29888435
2560,29886502
2561,29886193
2562,29886190
2563,29886156
2564,29885107
2565,29884823
2566,29883639
2567,29883378
2568,29882838
2569,29882811
2570,29882708
2571,29882289
2572,29882092
2573,29881303
2574,29880531
2575,29880038
2576,29879450
2577,29879115
2578,29878058
2579,29877711
2580,29877157
2581,29877150
2582,29877090
2583,29876653
2584,29875667
2585,29874843
2586,29874712
2587,29874587
2588,29873682
2589,29873587
2590,29872744
2591,29872021
2592,29871859
2593,29871706
2594,29870675
2595,29868377
2596,29868375
2597,29868357
2598,29868243
2599,29867803
2600,29867212
2601,29866659
2602,29866655
2603,29866650
2604,29866605
2605,29866129
2606,29865281
2607,29865208
2608,29865179
2609,29864244
2610,29863923
2611,29863165
2612,29862141
2613,29861768
2614,29861638
2615,29861145
2616,29860978
2617,29860809
2618,29860743
2619,29860418
2620,29860335
2621,29860242
2622,29860102
2623,29859856
2624,29859472
2625,29859467
2626,29859275
2627,29859056
2628,29858412
2629,29858265
2630,29857537
2631,29857497
2632,29856931
2633,29856727
2634,29856114
2635,29855750
2636,29855729
2637,29855643
2638,29855540
2639,29854769
2640,29854432
2641,29853957
2642,29853949
2643,29853224
2644,29852904
2645,29852389
2646,29852170
2647,29852166
2648,29852127
2649,29852052
2650,29851543
2651,29851507
2652,29851417
2653,29851251
2654,29851217
2655,29849911
2656,29849871
2657,29849552
2658,29848971
2659,29848963
2660,29848610
2661,29848222
2662,29848194
2663,29847637
2664,29847581
2665,29847161
2666,29846411
2667,29845904
2668,29845798
2669,29845147
2670,29844801
2671,29844386
2672,29844283
2673,29844188
2674,29844102
2675,29843935
2676,29843731
2677,29843440
2678,29843396
2679,29842854
2680,29812987
2681,29812970
2682,29808812
2683,29808786
2684,29808765
2685,29808043
2686,29807715
2687,29807535
2688,29807099
2689,29805802
2690,29803670
2691,29803631
2692,29803300
2693,29802941
2694,29802412
2695,29802399
2696,29802129
2697,29801968
2698,29800810
2699,29800293
2700,29800288
2701,29800080
2702,29799767
2703,29799655
2704,29799023
2705,29798686
2706,29797800
2707,29797022
2708,29796922
2709,29796671
2710,29796583
2711,29795582
2712,29795471
2713,29795465
2714,29795456
2715,29795367
2716,29795365
2717,29795111
2718,29794984
2719,29794418
2720,29794241
2721,29794141
2722,29794036
2723,29793999
2724,29793997
2725,29793531
2726,29793524
2727,29793488
2728,29793329
2729,29793176
2730,29792243
2731,29792067
2732,29791756
2733,29791651
2734,29791248
2735,29791203
2736,29790949
2737,29790679
2738,29790653
2739,29790323
2740,29789721
2741,29789685
2742,29789429
2743,29789165
2744,29788914
2745,29787166
2746,29787870
2747,29787773
2748,29787752
2749,29786647
2750,29786502
2751,29785940
2752,29785640
2753,29785173
2754,29785025
2755,29784059
2756,29783781
2757,29783731
2758,29783205
2759,29782964
2760,29782892
2761,29782486
2762,29781539
2763,29780918
2764,29780809
2765,29780761
2766,29779075
2767,29777756
2768,29777704
2769,29777696
2770,29777369
2771,29777232
2772,29777231
2773,29776968
2774,29776966
2775,29776914
2776,29776897
2777,29776874
2778,29776491
2779,29776358
2780,29776347
2781,29775988
2782,29775748
2783,29775496
2784,29775456
2785,29774489
2786,29773671
2787,29773555
2788,29772938
2789,29772784
2790,29772667
2791,29772657
2792,29772642
2793,29772531
2794,29772226
2795,29772029
2796,29771336
2797,29770924
2798,29770778
2799,29770760
2800,29770757
2801,29770221
2802,29769704
2803,29769570
2804,29769174
2805,29769150
2806,29769123
2807,29768343
2808,29767787
2809,29767219
2810,29766801
2811,29766791
2812,29766696
2813,29766695
2814,29766693
2815,29766692
2816,29766441
2817,29766165
2818,29765980
2819,29765582
2820,29765172
2821,29764990
2822,29764860
2823,29764806
2824,29763005
2825,29763913
2826,29763602
2827,29763526
2828,29762899
2829,29762854
2830,29762478
2831,29762384
2832,29761750
2833,29761610
2834,29761289
2835,29761170
2836,29760677
2837,29760179
2838,29760072
2839,29760009
2840,29759973
2841,29758591
2842,29758402
2843,29758115
2844,29758009
2845,29757979
2846,29757978
2847,29757972
2848,29757949
2849,29757947
2850,29757941
2851,29757885
2852,29757230
2853,29756984
2854,29756962
2855,29756959
2856,29755549
2857,29755046
2858,29754587
2859,29754122
2860,29753886
2861,29753805
2862,29753678
2863,29753426
2864,29753302
2865,29753026
2866,29751819
2867,29751292
2868,29751291
2869,29751193
2870,29750881
2871,29750781
2872,29750602
2873,29749287
2874,29749029
2875,29749015
2876,29748817
2877,29748675
2878,29748608
2879,29748196
2880,29748097
2881,29747957
2882,29747667
2883,29747118
2884,29747087
2885,29747047
2886,29746501
2887,29746487
2888,29746171
2889,29745911
2890,29745894
2891,29745360
2892,29744944
2893,29744298
2894,29743578
2895,29743087
2896,29743026
2897,29742963
2898,29742682
2899,29742429
2900,29742238
2901,29742114
2902,29741587
2903,29741558
2904,29741556
2905,29741270
2906,29741211
2907,29741077
2908,29740969
2909,29740933
2910,29740395
2911,29740325
2912,29739862
2913,29739849
2914,29739846
2915,29739812
2916,29739565
2917,29739280
2918,29738703
2919,29738656
2920,29738502
2921,29738492
2922,29738479
2923,29738471
2924,29738112
2925,29737605
2926,29737494
2927,29736715
2928,29736403
2929,29735953
2930,29735796
2931,29735574
2932,29735573
2933,29735448
2934,29735167
2935,29734946
2936,29734675
2937,29734116
2938,29733850
2939,29733482
2940,29733398
2941,29733304
2942,29733003
2943,29732984
2944,29732719
2945,29732484
2946,29732438
2947,29732171
2948,29732170
2949,29731694
2950,29731630
2951,29731256
2952,29731242
2953,29731019
2954,29730727
2955,29730509
2956,29730489
2957,29730468
2958,29730333
2959,29729673
2960,29729586
2961,29729104
2962,29728888
2963,29728820
2964,29728015
2965,29727694
2966,29727610
2967,29727174
2968,29726700
2969,29726691
2970,29726453
2971,29725353
2972,29725308
2973,29725228
2974,29725193
2975,29724723
2976,29724682
2977,29724529
2978,29724143
2979,29724010
2980,29723899
2981,29723205
2982,29723176
2983,29723161
2984,29723099
2985,29722974
2986,29722939
2987,29722788
2988,29722480
2989,29722188
2990,29722045
2991,29722014
2992,29721678
2993,29721315
2994,29721071
2995,29720928
2996,29719250
2997,29719027
2998,29718979
2999,29718839
3000,29717896
3001,29717885
3002,29717393
3003,29717162
3004,29717038
3005,29716592
3006,29716577
3007,29715470
3008,29715464
3009,29714853
3010,29714852
3011,29714643
3012,29713567
3013,29713129
3014,29712711
3015,29712668
3016,29712505
3017,29710834
3018,29710519
3019,29710370
3020,29710033
3021,29710028
3022,29709786
3023,29708941
3024,29708806
3025,29708474
3026,29708088
3027,29708073
3028,29708021
3029,29707908
3030,29707542
3031,29706577
3032,29705883
3033,29705753
3034,29705673
3035,29705500
3036,29705134
3037,29705061
3038,29704723
3039,29703503
3040,29703218
3041,29703203
3042,29703073
3043,29702578
3044,29702558
3045,29702374
3046,29702246
3047,29702112
3048,29701959
3049,29701916
3050,29701903
3051,29701007
3052,29700940
3053,29700937
3054,29700718
3055,29700281
3056,29700100
3057,29700071
3058,29699928
3059,29699923
3060,29699816
3061,29698642
3062,29698637
3063,29698569
3064,29698567
3065,29698491
3066,29698465
3067,29698434
3068,29698016
3069,29698007
3070,29697907
3071,29697017
3072,29696654
3073,29696573
3074,29696560
3075,29696447
3076,29696296
3077,29695802
3078,29695712
3079,29695710
3080,29695708
3081,29695705
3082,29695373
3083,29694905
3084,29694577
3085,29693776
3086,29693598
3087,29693421
3088,29692943
3089,29692770
3090,20301298
3091,29691969
3092,29691422
3093,29690917
3094,29690871
3095,29690849
3096,29690638
3097,29689651
3098,29689647
3099,29689276
3100,29689264
3101,29688793
3102,29688711
3103,29687650
3104,29687649
3105,29687646
3106,29687583
3107,29687156
3108,29686896
3109,29686649
3110,29686414
3111,29686012
3112,29685923
3113,29685868
3114,29685826
3115,29685627
3116,29685623
3117,29684858
3118,29684480
3119,29684438
3120,29683472
3121,29683196
3122,29683027
3123,29682734
3124,29682638
3125,29682581
3126,29682407
3127,29682103
3128,29681939
3129,29681862
3130,29680673
3131,29680663
3132,29680662
3133,29679894
3134,29679742
3135,29679690
3136,29679625
3137,29679294
3138,29678923
3139,29678722
3140,29678475
3141,29678290
3142,29678181
3143,29678127
3144,29677453
3145,29677203
3146,29677164
3147,29677105
3148,29676530
3149,29676049
3150,29674968
3151,29674850
3152,29674372
3153,29674342
3154,29674211
3155,29673874
3156,29673873
3157,29673543
3158,29673541
3159,29673349
3160,29673239
3161,29673115
3162,29672561
3163,29671172
3164,29671081
3165,29670913
3166,29670847
3167,29670757
3168,29670384
3169,29670255
3170,29670218
3171,29670083
3172,29670038
3173,29669589
3174,29669534
3175,29669306
3176,29668887
3177,29667734
3178,29667441
3179,29667238
3180,29667158
3181,29667132
3182,29667012
3183,29666451
3184,29666152
3185,29666042
3186,29666035
3187,29665834
3188,29665658
3189,29665620
3190,29665619
3191,29665058
3192,29663642
3193,29663401
3194,29663395
3195,29663393
3196,29661926
3197,29661605
3198,29661588
3199,29661202
3200,29661180
3201,29661088
3202,29660809
3203,29660453
3204,29659970
3205,29659965
3206,29659963
3207,29659954
3208,29659785
3209,29659693
3210,29659687
3211,29659527
3212,29659304
3213,29657325
3214,29656496
3215,29656110
3216,29656108
3217,29656036
3218,29655778
3219,29655677
3220,29655655
3221,29654851
3222,29654813
3223,29654812
3224,29654753
3225,29653680
3226,29653359
3227,29653264
3228,29653185
3229,29653100
3230,29653099
3231,29652901
3232,29652820
3233,29652579
3234,29652550
3235,29652108
3236,29651097
3237,29651002
3238,29650965
3239,29650459
3240,29650023
3241,29650018
3242,29649689
3243,29649537
3244,29649530
3245,29649441
3246,29649106
3247,29648617
3248,29645315
3249,29645002
3250,29644954
3251,29644870
3252,29644576
3253,29643979
3254,29643928
3255,29642802
3256,29642628
3257,29642492
3258,29642414
3259,29642370
3260,29641549
3261,29641459
3262,29641234
3263,29637413
3264,29637412
3265,29636698
3266,29636509
3267,29636416
3268,29636366
3269,29636320
3270,29635959
3271,29635674
3272,29635487
3273,29635421
3274,29635305
3275,29635288
3276,29635284
3277,29634925
3278,29634313
3279,29634311
3280,29634260
3281,29633859
3282,29633670
3283,29633583
3284,29633388
3285,29633347
3286,29632909
3287,29632818
3288,29632147
3289,29631983
3290,29631866
3291,29631767
3292,29631618
3293,29631603
