,IdList
55873,8036961
55874,8025370
55875,8020640
55876,8017155
55877,8014430
55878,7709690
55879,7511202
55880,8309459
55881,8208685
55882,10742758
55883,8310984
55884,8310982
55885,8288057
55886,8288050
55887,8288044
55888,8183472
55889,8183468
55890,8164242
55891,8153159
55892,8148931
55893,8146518
55894,8121292
55895,8034818
55896,7993398
55897,8178091
55898,8110272
55899,8008679
55900,21244904
55901,16353604
55902,16353602
55903,8306485
55904,8289666
55905,8289664
55906,8289051
55907,8283928
55908,8283927
55909,8282380
55910,8282338
55911,8275942
55912,8209151
55913,8200754
55914,8200333
55915,8181257
55916,8181239
55917,8172728
55918,8155395
55919,8144273
55920,8139795
55921,8137617
55922,8130813
55923,8124729
55924,8112189
55925,8112186
55926,8073780
55927,8044691
55928,8039523
55929,7993977
55930,7993975
55931,7978116
55932,7975433
55933,7975429
55934,7917134
55935,7907255
55936,7895220
55937,7863112
55938,7846896
55939,7846264
55940,7840872
55941,7839764
55942,7805366
55943,7725954
55944,7704775
55945,7704761
55946,7702361
55947,7607785
55948,7586662
55949,7531842
55950,7518544
55951,7505787
55952,7483180
55953,10147245
55954,10147244
55955,8301237
55956,8296876
55957,8295349
55958,8294723
55959,8293033
55960,8293024
55961,8290845
55962,8246763
55963,8245382
55964,8245376
55965,8243827
55966,8243819
55967,8228138
55968,8170754
55969,8158405
55970,8136096
55971,8136092
55972,8124398
55973,8124396
55974,8124057
55975,8124054
55976,8123890
55977,8118474
55978,8118473
55979,8118471
55980,8113481
55981,8020434
55982,7941761
55983,7922614
55984,7906642
55985,8042182
55986,8276696
55987,8214980
55988,16353334
55989,16350323
55990,12318598
55991,8306516
55992,8306489
55993,8306233
55994,8299438
55995,8299435
55996,8288160
55997,8282671
55998,8281737
55999,8281221
56000,8281220
56001,8279220
56002,8268892
56003,8238501
56004,8231833
56005,8227896
56006,8227888
56007,8227872
56008,8146545
56009,8033770
56010,8026606
56011,7904040
56012,7693786
56013,8258428
56014,8267339
56015,8267331
56016,8267326
56017,8267319
56018,8267317
56019,8267314
56020,8267312
56021,8267311
56022,8267309
56023,8267305
56024,8267302
56025,8258423
56026,8282289
56027,11567249
56028,11567247
56029,8412735
56030,8409140
56031,8409135
56032,8408629
56033,8399086
56034,8379514
56035,8363212
56036,8363206
56037,8363205
56038,8363203
56039,8363201
56040,8363200
56041,8363199
56042,8363198
56043,8363197
56044,8363194
56045,8363193
56046,8310250
56047,8310245
56048,8310243
56049,8310241
56050,8304914
56051,8302485
56052,8302399
56053,8300977
56054,8289693
56055,8286542
56056,8285649
56057,8261763
56058,8260744
56059,8259934
56060,8258378
56061,8248684
56062,8248349
56063,8245738
56064,8244607
56065,8243850
56066,8238448
56067,8238331
56068,8148775
56069,8111485
56070,7906052
56071,8225148
56072,8213496
56073,7693301
56074,8371446
56075,8371432
56076,8225145
56077,8406285
56078,16353364
56079,16353360
56080,8779623
56081,8415939
56082,8412765
56083,8412116
56084,8408368
56085,8406169
56086,8401550
56087,8395546
56088,8365288
56089,8360417
56090,8360408
56091,8360407
56092,8360406
56093,8360404
56094,8357098
56095,8353906
56096,8349321
56097,8307915
56098,8286482
56099,8276152
56100,8269909
56101,8269443
56102,8247968
56103,8223357
56104,8223356
56105,8220654
56106,8220653
56107,8220651
56108,8220650
56109,8213236
56110,8210899
56111,8137698
56112,7926420
56113,7902236
56114,7693380
56115,7605404
56116,8406280
56117,8215045
56118,8345648
56119,8406273
56120,8372281
56121,8333814
56122,8411676
56123,8401246
56124,8370135
56125,8356979
56126,8352218
56127,8345817
56128,8345815
56129,8345807
56130,8344209
56131,8343493
56132,8339401
56133,8338037
56134,8283315
56135,8239632
56136,8237041
56137,8235557
56138,8375790
56139,8391793
56140,22556633
56141,16353359
56142,16353358
56143,16350580
56144,8517428
56145,8415522
56146,8404782
56147,8400598
56148,8400595
56149,8397996
56150,8395476
56151,8395472
56152,8393627
56153,8359101
56154,8359092
56155,8356375
56156,8346324
56157,8345343
56158,8342689
56159,8339104
56160,8339103
56161,8327608
56162,8325992
56163,8322078
56164,8321072
56165,8317384
56166,8296089
56167,8292146
56168,8281366
56169,8243411
56170,8227982
56171,8213297
56172,8212918
56173,8212799
56174,8156183
56175,7688921
56176,8359777
56177,8349272
56178,8349271
56179,8400424
56180,8352478
56181,8352472
56182,8352459
56183,8352452
56184,8352433
56185,8503354
56186,8503353
56187,8502665
56188,8501151
56189,8392501
56190,8392500
56191,8392498
56192,8392497
56193,8392496
56194,8388912
56195,8379210
56196,8349061
56197,8344645
56198,8341820
56199,8336746
56200,8335425
56201,8334819
56202,8333511
56203,8327556
56204,8325206
56205,8322978
56206,8239492
56207,8180725
56208,8101498
56209,8099118
56210,8005974
56211,8518353
56212,8479475
56213,8479474
56214,8479473
56215,8479472
56216,8481076
56217,16353354
56218,16353352
56219,16353351
56220,16350572
56221,8503583
56222,8498490
56223,8496316
56224,8490542
56225,8480742
56226,8475895
56227,8475894
56228,8475893
56229,8474806
56230,8389335
56231,8388072
56232,8366845
56233,8357355
56234,8346881
56235,8346880
56236,8332660
56237,8319669
56238,8318640
56239,8316346
56240,8315557
56241,8315172
56242,8315169
56243,8315162
56244,8275194
56245,8058687
56246,7922201
56247,7683287
56248,8388286
56249,8388285
56250,8211741
56251,8385766
56252,8510673
56253,8679511
56254,8516198
56255,8515897
56256,8505175
56257,8499536
56258,8491165
56259,8481879
56260,8477302
56261,8466884
56262,8465713
56263,8460601
56264,8456393
56265,8454814
56266,8454809
56267,8454808
56268,8387973
56269,8386910
56270,8385165
56271,8372229
56272,8372051
56273,8364758
56274,8095942
56275,8479217
56276,24352063
56277,24352062
56278,16353349
56279,16350571
56280,16350569
56281,16350567
56282,8506672
56283,8485465
56284,8482529
56285,8480059
56286,8478500
56287,8477283
56288,8474136
56289,8454981
56290,8453858
56291,8446535
56292,8445025
56293,8445009
56294,8440823
56295,8437990
56296,8386257
56297,8385077
56298,8357898
56299,8350609
56300,8339856
56301,8232120
56302,8232118
56303,8097901
56304,8016051
56305,7680527
56306,8460621
56307,10119753
56308,10757899
56309,8481039
56310,8474319
56311,8465086
56312,8456150
56313,8455479
56314,8454036
56315,8447485
56316,8444220
56317,8434620
56318,8433952
56319,8429388
56320,8427238
56321,8424379
56322,8384187
56323,8384186
56324,8384185
56325,8384176
56326,8384175
56327,8384174
56328,8384171
56329,8384170
56330,8384164
56331,8228698
56332,8095379
56333,8502935
56334,8452124
56335,8452121
56336,1454090
56337,8416257
56338,8469656
56339,8093303
56340,28548405
56341,28548395
56342,16350561
56343,9355659
56344,8506712
56345,8506711
56346,8504882
56347,8504848
56348,8503231
56349,8477282
56350,8477274
56351,8467107
56352,8461488
56353,8457906
56354,8454392
56355,8453113
56356,8439889
56357,8435991
56358,8435987
56359,8435552
56360,8435551
56361,8430783
56362,8429410
56363,8427777
56364,8422781
56365,8422775
56366,8421233
56367,8420813
56368,8419118
56369,8417099
56370,8417097
56371,8416662
56372,8416660
56373,8415417
56374,8414271
56375,8409780
56376,8407686
56377,8405209
56378,8392639
56379,8383639
56380,8383637
56381,8383636
56382,8370140
56383,8369150
56384,8357499
56385,8348338
56386,8341855
56387,8324776
56388,8322840
56389,8322519
56390,8314419
56391,8313497
56392,8311417
56393,8302620
56394,8273435
56395,8262498
56396,8262496
56397,8262492
56398,8247594
56399,8245749
56400,8212975
56401,8185758
56402,8149753
56403,8128779
56404,8110124
56405,8062712
56406,8048685
56407,8016572
56408,8006477
56409,8006470
56410,8006469
56411,8006468
56412,7975403
56413,7944281
56414,7902469
56415,7799417
56416,7682885
56417,1454084
56418,1474572
56419,1456336
56420,1485291
56421,1454028
56422,1494321
56423,1494251
56424,1485941
56425,1483420
56426,1483419
56427,1482164
56428,1481934
56429,1475285
56430,1474011
56431,1468818
56432,1461139
56433,1460162
56434,1452961
56435,1452295
56436,1442665
56437,1363597
56438,1345159
56439,1338389
56440,1338388
56441,1338381
56442,1338319
56443,1336299
56444,1335993
56445,1335992
56446,1335990
56447,1335989
56448,1335974
56449,1335970
56450,1307525
56451,1296781
56452,1290774
56453,1290242
56454,1289654
56455,1479226
56456,1493126
56457,1488938
56458,1488162
56459,1488161
56460,1483222
56461,1482747
56462,1482391
56463,1472837
56464,1468316
56465,1462084
56466,1462081
56467,1462080
56468,1453122
56469,1443124
56470,1435300
56471,1435297
56472,1432248
56473,1430718
56474,1430715
56475,1430714
56476,1426762
56477,1425532
56478,1415000
56479,1384305
56480,1337346
56481,1337345
56482,1337342
56483,1334574
56484,1332461
56485,1297606
56486,1294771
56487,1433333
56488,1330956
56489,1357262
56490,12286130
56491,1526329
56492,1490294
56493,1490293
56494,1477410
56495,1458813
56496,1449440
56497,1444976
56498,1436763
56499,1425528
56500,1425527
56501,1418840
56502,1415790
56503,1415789
56504,1415692
56505,1415317
56506,1414977
56507,1414965
56508,1414962
56509,1414961
56510,1414959
56511,1411956
56512,1406296
56513,1402637
56514,1401669
56515,1401399
56516,1356922
56517,1341189
56518,1330960
56519,1330957
56520,1296378
56521,1413912
56522,1307233
56523,1516026
56524,1438105
56525,1518704
56526,1518420
56527,1516956
56528,1512632
56529,1512371
56530,1512367
56531,1503167
56532,1442718
56533,1442240
56534,1439393
56535,1424581
56536,1396479
56537,1356939
56538,1354873
56539,1332718
56540,1329128
56541,1328366
56542,1328365
56543,1328363
56544,1328092
56545,1306018
56546,1296890
56547,1640610
56548,1435461
56549,1485222
56550,10765178
56551,1640865
56552,1634075
56553,1523263
56554,1521978
56555,1512141
56556,1512140
56557,1512138
56558,1512137
56559,1511806
56560,1506499
56561,1505555
56562,1475929
56563,1455753
56564,1418095
56565,1396476
56566,1395458
56567,1386186
56568,1335916
56569,1326490
56570,1613928
56571,1624655
56572,1644248
56573,1643867
56574,1643809
56575,1624697
56576,1624658
56577,1624657
56578,1624651
56579,1624650
56580,1619985
56581,1617119
56582,1615911
56583,1615910
56584,1615909
56585,1615908
56586,1615907
56587,1615906
56588,1615905
56589,1615904
56590,1615903
56591,1615902
56592,1615901
56593,1615900
56594,1615899
56595,1615898
56596,1615897
56597,1615896
56598,1615895
56599,1615894
56600,1615893
56601,1615892
56602,1615891
56603,1615890
56604,1615889
56605,1615888
56606,1615887
56607,1615885
56608,1615884
56609,1615883
56610,1615882
56611,1615881
56612,1615880
56613,1615879
56614,1615878
56615,1614929
56616,1612011
56617,1609919
56618,1609760
56619,1535477
56620,1511662
56621,1511108
56622,1501567
56623,1497199
56624,1419870
56625,1415128
56626,1406514
56627,1385600
56628,1352082
56629,1323547
56630,1323545
56631,1641554
56632,1640214
56633,1640210
56634,1640209
56635,1640208
56636,1635530
56637,1631479
56638,1630346
56639,1630342
56640,1630156
56641,1630079
56642,1621877
56643,1621866
56644,1621865
56645,1621856
56646,1619196
56647,1619180
56648,1619176
56649,1619175
56650,1619174
56651,1607570
56652,1607562
56653,1607556
56654,1592457
56655,1590264
56656,1587196
56657,1585962
56658,1585959
56659,1510463
56660,1498281
56661,1460103
56662,1416496
56663,1397665
56664,1385771
56665,1379155
56666,1375176
56667,1342775
56668,1341853
56669,1341800
56670,1322872
56671,1322871
56672,1322866
56673,1322448
56674,1319685
56675,1317665
56676,1316722
56677,1305361
56678,1349981
56679,1618877
56680,1631967
56681,1630369
56682,1642737
56683,1633002
56684,1623053
56685,1614186
56686,1594741
56687,1587079
56688,1587076
56689,1587075
56690,1587073
56691,1587072
56692,1587063
56693,1580722
56694,1570800
56695,1570799
56696,1569199
56697,1563324
56698,1521730
56699,1517614
56700,1512981
56701,1512979
56702,1512970
56703,1506618
56704,1496237
56705,1454710
56706,1424490
56707,1413603
56708,1381831
56709,1374088
56710,1319975
56711,1319972
56712,1319966
56713,1315120
56714,1303126
56715,1594849
56716,1317978
56717,1555865
56718,1601390
56719,1600927
56720,1578090
56721,1578089
56722,1566936
56723,1566826
56724,1563198
56725,1561003
56726,1558421
56727,1556954
56728,1556953
56729,1556948
56730,1556946
56731,1556346
56732,1556339
56733,1553937
56734,1550064
56735,1550063
56736,1550057
56737,1548359
56738,1520356
56739,1504871
56740,1499480
56741,1499473
56742,1499466
56743,1426786
56744,1402449
56745,1340698
56746,1318284
56747,1318281
56748,1318279
56749,1318277
56750,1315653
56751,1542176
56752,1740502
56753,1630676
56754,1609241
56755,1585185
56756,1568366
56757,1563254
56758,1559522
56759,1552136
56760,1550221
56761,1550038
56762,1550035
56763,1543176
56764,1543174
56765,1542007
56766,1523221
56767,1410767
56768,1387491
56769,1387480
56770,1379492
56771,1379490
56772,1324483
56773,1317828
56774,1313163
56775,1311452
56776,1542761
56777,1581929
56778,1736602
56779,10765162
56780,10765158
56781,1737901
56782,1737897
56783,1734676
56784,1734672
56785,1734671
56786,1733815
56787,1733122
56788,1629784
56789,1576576
56790,1563332
56791,1563329
56792,1562202
56793,1547923
56794,1547681
56795,1546703
56796,1545176
56797,1541928
56798,1541793
56799,1316329
56800,1307459
56801,1298945
56802,1733699
56803,1733004
56804,1536103
56805,1530831
56806,1409036
56807,1409035
56808,1741454
56809,1741442
56810,1741433
56811,1736651
56812,1734598
56813,1733337
56814,1733248
56815,1730462
56816,1730456
56817,1728846
56818,1728829
56819,1728825
56820,1728126
56821,1728029
56822,1636473
56823,1636472
56824,1628278
56825,1627744
56826,1621372
56827,1621371
56828,1616818
56829,1604957
56830,1595424
56831,1581007
56832,1561075
56833,1559293
56834,1559269
56835,1552231
56836,1552226
56837,1551760
56838,1541241
56839,1538648
56840,1538643
56841,1533588
56842,1526266
56843,1526097
56844,1520667
56845,1506487
56846,1502966
56847,1497598
56848,1497597
56849,1497589
56850,1492762
56851,1492733
56852,1490690
56853,1486664
56854,1480757
56855,1474684
56856,1467754
56857,1463872
56858,1463136
56859,1446402
56860,1441583
56861,1441582
56862,1425652
56863,1407822
56864,1401773
56865,1361787
56866,1345890
56867,1344457
56868,1314245
56869,1314244
56870,1314243
56871,1314242
56872,1314238
56873,1310922
56874,1308285
56875,1301245
56876,1300868
56877,1295267
56878,1295265
56879,1292241
56880,1283765
56881,1283761
56882,1280575
56883,1805149
56884,1748271
56885,1960353
56886,1957829
56887,1955512
56888,1841808
56889,1838046
56890,1821576
56891,1821548
56892,1820447
56893,1820446
56894,1806739
56895,1804100
56896,1802359
56897,1798373
56898,1794928
56899,1794927
56900,1794926
56901,1794925
56902,1785302
56903,1778939
56904,1778353
56905,1778028
56906,1776891
56907,1770194
56908,1767839
56909,1749981
56910,1748264
56911,1748251
56912,1748217
56913,1743759
56914,1685070
56915,1666898
56916,1957147
56917,1810948
56918,1954173
56919,1947703
56920,1941386
56921,1941230
56922,1941226
56923,1941214
56924,1939983
56925,1939535
56926,1935796
56927,1934376
56928,1931867
56929,1931866
56930,1838689
56931,1834816
56932,1834721
56933,1802922
56934,1799958
56935,1797510
56936,1797488
56937,1797484
56938,1790698
56939,1785749
56940,1778662
56941,1778658
56942,1766336
56943,1763516
56944,1760710
56945,1661278
56946,1657667
56947,1953651
56948,1959706
56949,1956211
56950,1955608
56951,1955308
56952,1954621
56953,1928431
56954,1928425
56955,1918747
56956,1918746
56957,1918745
56958,1918744
56959,1918743
56960,1911874
56961,1897468
56962,1824532
56963,1803097
56964,1802628
56965,1797665
56966,1797315
56967,1784876
56968,1763915
56969,1763914
56970,1763912
56971,1763177
56972,1758583
56973,1752730
56974,1752728
56975,1752723
56976,1748167
56977,1949266
56978,1951262
56979,1836173
56980,1961105
56981,1959516
56982,1959474
56983,1959473
56984,1959472
56985,1959059
56986,1959058
56987,1946785
56988,1946784
56989,1933042
56990,1918762
56991,1914367
56992,1911710
56993,1909495
56994,1889862
56995,1889860
56996,1889852
56997,1889757
56998,1877506
56999,1839214
57000,1824377
57001,1801012
57002,1796568
57003,1794940
57004,1794929
57005,1791088
57006,1754663
57007,1658839
57008,1813326
57009,1875844
57010,1852180
57011,1919233
57012,2070304
57013,2065925
57014,1956598
57015,1956590
57016,1956026
57017,1952913
57018,1945698
57019,1897560
57020,1882272
57021,1861628
57022,1861165
57023,1858696
57024,1858694
57025,1855475
57026,1793443
57027,1777550
57028,1749815
57029,1749813
57030,1749810
57031,1749808
57032,1723326
57033,1677328
57034,1660770
57035,1781825
57036,2071798
57037,2064484
57038,2060800
57039,2058588
57040,2058587
57041,2058573
57042,2058571
57043,2058534
57044,2056292
57045,2051231
57046,1946701
57047,1939703
57048,1916627
57049,1916059
57050,1916054
57051,1914820
57052,1914801
57053,1910343
57054,1906399
57055,1894426
57056,1894425
57057,1891520
57058,1889135
57059,1873014
57060,1870420
57061,1841030
57062,1830250
57063,1822006
57064,1818374
57065,1802226
57066,1802224
57067,1802223
57068,1802222
57069,1802215
57070,1788147
57071,1786824
57072,1718369
57073,1663482
57074,1656425
57075,1651963
57076,1872306
57077,1889510
57078,10775911
57079,2045177
57080,2036185
